sol,target,scan,point,mean,amplitude,fwhm,snr,min_ID,peak_ID
861,Dragons_Egg_Lake,detail_1,95,993.3502214860796,3402.4081017312296,54.49501952630905,28.134508623764397,pyroxene,457
861,Dragons_Egg_Lake,detail_1,95,1013.830727956824,37317.349276997185,30.0,308.5771176348562,sulf1_v1,458
861,Dragons_Egg_Lake,detail_1,95,1067.3802712985084,1344.5618250863722,41.039415277626475,11.11818016299362,lo-carb,459
861,Dragons_Egg_Lake,detail_1,95,1132.8165781397197,5773.139056968865,55.70541941232435,47.73808012678903,sulf_v3,460
861,Dragons_Egg_Lake,detail_1,95,1173.1946864479305,2513.78477485769,40.44580339267357,20.78648337056779,unidentified,461
861,Dragons_Egg_Lake,detail_1,96,734.6270998280162,198.09730288422392,73.17771468008698,2.2798759974362066,unidentified,462
861,Dragons_Egg_Lake,detail_1,96,882.3152081724954,316.8066982034552,90.0,3.6460869307403105,unidentified,463
861,Dragons_Egg_Lake,detail_1,96,969.6805321972012,234.34361613389913,30.0,2.697030084696975,phosphate,464
861,Dragons_Egg_Lake,detail_1,96,1022.2401825442128,272.8543316650721,32.08513278027067,3.140244882199436,sulf2_v1,465
861,Dragons_Egg_Lake,detail_1,96,1104.2482302627625,308.64719384136697,70.00001475607935,3.552180260254377,hi-carb,466
861,Dragons_Egg_Lake,detail_1,97,967.806611066104,324.2207995183174,64.5839590439288,3.380673099899555,phosphate,467
861,Dragons_Egg_Lake,detail_1,97,1009.508160140119,20083.87771814845,30.0,209.41600675924732,sulf1_v1,468
861,Dragons_Egg_Lake,detail_1,97,1123.3907086580489,2429.526846194274,57.931610308133365,25.332847450302943,sulf_v3,469
861,Dragons_Egg_Lake,detail_1,97,1160.7265406256463,1527.5723654816788,30.0,15.92810458738654,unidentified,470
861,Dragons_Egg_Lake,detail_1,97,1199.9999399265307,517.3937426416097,69.99999704746517,5.3949009761356255,unidentified,471
861,Dragons_Egg_Lake,detail_1,98,1013.731212083175,324.88501199758895,59.24583399624895,2.195255718276708,sulf1_v1,472
861,Dragons_Egg_Lake,detail_1,98,1199.8942669857902,424.99955643346254,30.0,2.8717320654131835,unidentified,473
861,Dragons_Egg_Lake,detail_1,99,1071.7062276164206,360.8375626441446,53.74079794556115,2.141452630220882,lo-carb,474
